tag 1,pct 1,tag 2,pct 2,tag 3,pct 3,tag 4,pct 4,tag 5,pct 5
vakantie,0.9991242,speelgoed,0.0008535304,geboorte,2.0916073e-05,huwelijk,1.2613536e-06,sint,1.12316584e-07
vakantie,0.8338734,speelgoed,0.12958209,geboorte,0.036503043,sint,2.4589235e-05,huwelijk,1.6866685e-05
vakantie,0.9965772,speelgoed,0.0023340788,huwelijk,0.000790722,geboorte,0.00027350453,sint,2.4532002e-05
vakantie,0.8513553,huwelijk,0.11745067,geboorte,0.030624876,speelgoed,0.00056705263,sint,2.0842704e-06
vakantie,0.99775165,speelgoed,0.0021965296,geboorte,4.6344343e-05,huwelijk,4.8318584e-06,sint,6.1179315e-07
vakantie,0.98130035,speelgoed,0.0128493225,geboorte,0.0057410155,huwelijk,0.0001024068,sint,6.9159573e-06
vakantie,0.9994924,speelgoed,0.000449994,huwelijk,4.1738887e-05,geboorte,1.5580525e-05,sint,2.3211346e-07
geboorte,0.99314636,huwelijk,0.006766849,speelgoed,4.4887343e-05,sint,4.1780073e-05,vakantie,1.7283806e-07
speelgoed,0.9972506,geboorte,0.0015606928,vakantie,0.0008909563,sint,0.00029704787,huwelijk,7.4847406e-07
speelgoed,0.99571556,vakantie,0.00255037,geboorte,0.0015757924,sint,0.00015503963,huwelijk,3.186523e-06
huwelijk,0.99929154,geboorte,0.00069595326,vakantie,8.012057e-06,speelgoed,3.129155e-06,sint,1.4248011e-06
vakantie,0.99998546,speelgoed,1.4194025e-05,geboorte,2.2331228e-07,huwelijk,1.4364859e-07,sint,1.3270456e-09
vakantie,0.999984,speelgoed,1.5657884e-05,geboorte,1.8720868e-07,huwelijk,8.5961034e-08,sint,2.9122509e-09
vakantie,0.88412744,speelgoed,0.11536781,geboorte,0.00037478923,sint,0.00012381659,huwelijk,6.193876e-06
vakantie,0.99997103,speelgoed,2.8129936e-05,geboorte,5.748837e-07,huwelijk,2.2794201e-07,sint,5.387469e-08
vakantie,0.93125457,speelgoed,0.04216265,geboorte,0.02624115,huwelijk,0.0003331179,sint,8.469078e-06
huwelijk,0.98416543,geboorte,0.015831534,speelgoed,1.9617144e-06,sint,9.932085e-07,vakantie,8.104301e-08
vakantie,0.9966871,speelgoed,0.0031268003,geboorte,0.00010155359,sint,7.678288e-05,huwelijk,7.751269e-06
speelgoed,0.9826598,vakantie,0.01595221,geboorte,0.0010063221,sint,0.0003744009,huwelijk,7.3073797e-06
vakantie,0.9807567,speelgoed,0.012807676,huwelijk,0.004839528,geboorte,0.0012805562,sint,0.0003155648
huwelijk,0.999433,geboorte,0.00034169373,vakantie,0.00019633258,sint,1.588324e-05,speelgoed,1.3131203e-05
speelgoed,0.98452157,geboorte,0.013673232,vakantie,0.0017833443,huwelijk,1.5352933e-05,sint,6.553522e-06
vakantie,0.8426507,speelgoed,0.1571955,sint,8.127545e-05,geboorte,7.229671e-05,huwelijk,1.9128753e-07
speelgoed,0.992781,vakantie,0.007066521,geboorte,0.00015084361,sint,1.3758221e-06,huwelijk,3.0715316e-07
speelgoed,0.9997037,geboorte,0.00023365108,vakantie,5.374538e-05,sint,8.521558e-06,huwelijk,3.6166313e-07
huwelijk,0.9993917,geboorte,0.00058370153,sint,2.2193255e-05,speelgoed,2.5367558e-06,vakantie,2.524546e-08
speelgoed,0.913803,geboorte,0.07330767,vakantie,0.012713458,huwelijk,9.952799e-05,sint,7.6424294e-05
vakantie,0.93265575,huwelijk,0.062408436,sint,0.0025247147,geboorte,0.0015009138,speelgoed,0.0009101276
vakantie,0.9999858,speelgoed,7.489114e-06,huwelijk,4.726146e-06,geboorte,1.9897884e-06,sint,1.6266567e-09
