tag 1,pct 1,tag 2,pct 2,tag 3,pct 3,tag 4,pct 4,tag 5,pct 5
50s,0.50815624,60s,0.25877514,40s,0.1508018,70s,0.046203718,30s,0.020132085
60s,0.70700264,50s,0.1309866,70s,0.092311,20s,0.030789385,40s,0.02277375
60s,0.4842281,50s,0.4777936,70s,0.022230964,40s,0.01410153,30s,0.0011976446
50s,0.34271383,40s,0.19999538,60s,0.15437867,20s,0.14078923,30s,0.075031586
60s,0.68801254,50s,0.18072663,70s,0.11811033,20s,0.004145214,40s,0.0037676755
60s,0.26581857,70s,0.2483014,50s,0.21213523,30s,0.18546978,20s,0.03377672
60s,0.45453745,50s,0.3133031,70s,0.19813468,20s,0.013794388,40s,0.0077452376
20s,0.32420534,50s,0.17497812,40s,0.16196336,30s,0.11069865,60s,0.08728085
60s,0.7170507,70s,0.16541407,30s,0.06149521,20s,0.02986338,50s,0.017688874
60s,0.8551316,70s,0.07683933,50s,0.03215218,40s,0.026552532,30s,0.005399603
60s,0.6802611,50s,0.24646835,70s,0.043400433,40s,0.02580165,30s,0.002872888
50s,0.3818987,40s,0.26131913,60s,0.17618403,20s,0.058771215,30s,0.040324703
60s,0.62880707,50s,0.33032125,40s,0.02214097,70s,0.017102811,30s,0.00085681013
60s,0.8313754,50s,0.07014339,40s,0.061207213,70s,0.03600135,30s,0.000545882
60s,0.4664245,50s,0.3620104,40s,0.14547516,70s,0.014368485,30s,0.0057892115
60s,0.5928357,50s,0.26792216,40s,0.07705634,70s,0.0326532,20s,0.014858984
60s,0.5684355,50s,0.23359379,40s,0.075007305,70s,0.05383253,20s,0.039583866
60s,0.6404743,50s,0.21878885,70s,0.07536131,40s,0.025345862,20s,0.019056395
60s,0.535067,50s,0.39688438,40s,0.04262579,70s,0.02158814,20s,0.0015711449
50s,0.5126713,60s,0.33418572,40s,0.12631525,70s,0.02011847,30s,0.0034876857
60s,0.64859045,50s,0.2438106,40s,0.09756022,70s,0.0075889467,30s,0.0010166077
60s,0.8176449,50s,0.1309246,70s,0.03877061,40s,0.009662868,20s,0.0014411994
60s,0.79102767,50s,0.0931102,70s,0.051561072,40s,0.03227664,30s,0.0151696205
40s,0.38678655,60s,0.23536877,50s,0.19597967,30s,0.101241454,20s,0.03661349
60s,0.5404997,30s,0.24798883,70s,0.106462896,50s,0.0526182,20s,0.027105425
70s,0.33695388,60s,0.30373886,50s,0.27820143,80s,0.03608703,90s,0.027814666
60s,0.7883455,70s,0.1564909,50s,0.047878154,40s,0.003877485,90s,0.0011973871
60s,0.81817603,50s,0.13622333,70s,0.0383562,40s,0.006083816,30s,0.0006650987
60s,0.886832,50s,0.054260682,70s,0.05139158,40s,0.0039788266,30s,0.0017952491
60s,0.91259295,50s,0.049513534,70s,0.018840423,40s,0.017873961,30s,0.0005806054
60s,0.8566034,50s,0.09849651,70s,0.025466062,40s,0.014827289,30s,0.00216657
50s,0.28977036,60s,0.27283254,70s,0.25766397,30s,0.10071587,20s,0.040576562
60s,0.8851979,50s,0.059891768,70s,0.028934678,40s,0.0162552,20s,0.005182657
60s,0.52584326,50s,0.28669512,40s,0.07751779,70s,0.07415892,20s,0.015395963
60s,0.8419083,50s,0.11326445,70s,0.029789088,40s,0.013823156,30s,0.00067092216
60s,0.49504524,70s,0.2684012,50s,0.1594478,20s,0.032347985,30s,0.019072976
60s,0.7370345,70s,0.1227287,40s,0.056280445,50s,0.055882316,30s,0.0150726065
60s,0.4650929,50s,0.4233778,70s,0.0550387,40s,0.04460547,30s,0.007006036
60s,0.40903607,50s,0.3873091,70s,0.088858694,30s,0.047528144,40s,0.03462284
60s,0.55545056,50s,0.34634015,70s,0.062133025,40s,0.030913834,30s,0.0032172985
60s,0.7931416,70s,0.13428418,50s,0.064334325,30s,0.0032928206,40s,0.00276341
60s,0.7902438,50s,0.11937849,70s,0.079822026,30s,0.0038186116,40s,0.0034040445
60s,0.81847805,50s,0.101844236,40s,0.044861406,70s,0.029962167,30s,0.0041807694
50s,0.4307923,40s,0.2774822,20s,0.09453535,30s,0.06326572,10s,0.05702405
60s,0.77471364,50s,0.1647303,70s,0.048318155,40s,0.010590195,30s,0.0009032326
60s,0.4549887,50s,0.33484843,70s,0.11069232,40s,0.04382824,30s,0.028518403
50s,0.50031024,60s,0.4590608,70s,0.024358546,40s,0.012481454,30s,0.0032920754
60s,0.42428902,50s,0.37135527,70s,0.09678623,40s,0.043852434,30s,0.031975437
60s,0.535295,70s,0.23899354,30s,0.12366886,50s,0.05210136,20s,0.028399548
70s,0.3363994,60s,0.32719752,50s,0.29992566,30s,0.01062606,90s,0.0074180514
60s,0.63057435,70s,0.19628203,50s,0.16156484,90s,0.0028863808,30s,0.002835569
60s,0.6247474,50s,0.2740958,70s,0.08347357,40s,0.010416453,30s,0.0033540123
70s,0.44376242,90s,0.175044,50s,0.13327305,80s,0.122833334,60s,0.09619676
60s,0.46851325,50s,0.29496765,70s,0.21544306,40s,0.0065220105,90s,0.005963764
60s,0.49609616,50s,0.23620342,70s,0.12169268,30s,0.07991256,20s,0.03885705
50s,0.23354974,40s,0.21968125,20s,0.15405425,60s,0.15064968,30s,0.12365904
60s,0.61991495,50s,0.13171738,70s,0.07005999,40s,0.061653145,20s,0.060403336
50s,0.49469554,40s,0.19730905,60s,0.14805534,70s,0.07440985,10s,0.033416152
60s,0.5728764,70s,0.2987877,30s,0.03611708,50s,0.034574244,40s,0.019130832
70s,0.6131313,50s,0.21199541,60s,0.08761863,80s,0.042782057,90s,0.032999814
50s,0.40919733,30s,0.19040763,20s,0.12010625,60s,0.1159336,70s,0.065867595
30s,0.25090134,60s,0.24321811,50s,0.18636668,20s,0.15119141,70s,0.12718225
30s,0.5298316,50s,0.1890972,70s,0.15484309,60s,0.08192699,20s,0.027057355
60s,0.7742724,70s,0.19465058,50s,0.025708422,90s,0.001986857,40s,0.0017146246
70s,0.7353706,80s,0.09588678,90s,0.06446747,60s,0.043283656,50s,0.04320119
70s,0.66365,60s,0.13290069,80s,0.12558177,90s,0.057317283,50s,0.016157718
70s,0.598652,60s,0.2988497,80s,0.053743824,50s,0.027363585,90s,0.015761446
50s,0.8332243,60s,0.087953664,70s,0.039122462,40s,0.035375483,30s,0.0018369583
30s,0.4362571,50s,0.21299025,20s,0.12304657,60s,0.10361509,70s,0.054236002
70s,0.5219059,80s,0.23403102,90s,0.13992667,50s,0.058909077,60s,0.030276801
80s,0.6063102,90s,0.21054786,70s,0.1734929,50s,0.004799488,60s,0.004009996
70s,0.3596367,80s,0.33717838,90s,0.25793752,50s,0.026106486,60s,0.018306484
70s,0.27467376,80s,0.25576195,90s,0.2165006,60s,0.16156602,50s,0.08812413
70s,0.5235846,60s,0.1576392,50s,0.15130877,90s,0.094866276,80s,0.06385363
70s,0.5823932,60s,0.25779307,50s,0.117045864,80s,0.018843846,40s,0.014503312
70s,0.54222035,80s,0.21571548,50s,0.107188694,90s,0.10470886,60s,0.026011234
70s,0.4419318,80s,0.36150005,90s,0.13336602,50s,0.04531116,60s,0.014034541
70s,0.66731644,50s,0.15160294,80s,0.07114752,60s,0.06314805,90s,0.026656546
70s,0.6369763,80s,0.16825378,90s,0.086688966,60s,0.07013177,50s,0.03306123
80s,0.41127473,70s,0.38614228,90s,0.16720487,60s,0.031221379,50s,0.0038246992
80s,0.33221263,70s,0.32680127,60s,0.1585159,90s,0.1408947,40s,0.017247748
70s,0.5037195,80s,0.29524782,90s,0.10815516,60s,0.0604302,50s,0.029481634
70s,0.5166706,60s,0.22576174,90s,0.14184557,80s,0.077120766,50s,0.035808135
70s,0.50909376,50s,0.22143763,80s,0.15857387,90s,0.07559761,60s,0.02579742
50s,0.41799802,70s,0.26842028,60s,0.23034535,40s,0.038233098,20s,0.01480502
70s,0.5570297,50s,0.13228157,80s,0.12865473,90s,0.10369625,60s,0.050755654
30s,0.5618778,50s,0.14417224,60s,0.12455989,70s,0.109930545,20s,0.049072742
70s,0.5319693,50s,0.25381154,60s,0.055508222,80s,0.049414854,90s,0.047905177
70s,0.48879194,50s,0.20058624,60s,0.16174926,80s,0.060804892,90s,0.04760969
70s,0.34069258,80s,0.30078217,90s,0.26680934,60s,0.04969531,50s,0.040664323
70s,0.37074164,80s,0.27010447,90s,0.23314737,50s,0.0711623,60s,0.04675087
70s,0.42400298,60s,0.31414357,90s,0.1351013,50s,0.05657547,80s,0.056329265
70s,0.5929522,90s,0.14010723,80s,0.1391193,50s,0.08203472,60s,0.043713465
50s,0.7903127,40s,0.09537021,60s,0.05756774,30s,0.02062705,20s,0.018333301
70s,0.529251,80s,0.1370724,90s,0.13184519,60s,0.10216867,50s,0.09301152
70s,0.39805064,80s,0.16776046,90s,0.14641869,50s,0.1399883,40s,0.07172771
50s,0.4002131,40s,0.29949775,70s,0.16389184,00s,0.03504966,10s,0.031220198
50s,0.6671743,70s,0.110519715,60s,0.091595605,30s,0.054968204,40s,0.043846857
50s,0.5684183,60s,0.2063271,70s,0.1499742,30s,0.037645206,40s,0.021993546
60s,0.3974331,50s,0.2662603,70s,0.16316167,30s,0.124822766,20s,0.030527664
60s,0.25692517,30s,0.21118538,50s,0.21118116,20s,0.18785918,70s,0.1048507
70s,0.57634735,60s,0.21789777,80s,0.070294715,90s,0.06933538,50s,0.041068073
70s,0.6123603,60s,0.1565071,80s,0.08327566,90s,0.05582132,50s,0.05169178
90s,0.40765116,70s,0.36104393,80s,0.16628064,50s,0.03791777,60s,0.018487843
80s,0.49181148,70s,0.2469347,90s,0.19058862,50s,0.052209564,60s,0.010342946
60s,0.6910587,70s,0.28744754,50s,0.009662016,80s,0.007659896,90s,0.003242838
80s,0.3716971,90s,0.34278336,70s,0.24680375,60s,0.027497703,50s,0.0057514445
30s,0.5095318,70s,0.14632277,50s,0.13812393,20s,0.101052836,60s,0.060783263
70s,0.4785144,90s,0.21967143,60s,0.13687988,80s,0.10764823,50s,0.048834343
50s,0.32688698,70s,0.277991,60s,0.2646771,30s,0.09581755,90s,0.010099019
70s,0.48136908,60s,0.19342712,90s,0.17681709,80s,0.077223785,50s,0.057301372
70s,0.57409626,60s,0.28153482,50s,0.041452676,90s,0.04092732,80s,0.03643131
70s,0.44154608,80s,0.2542064,90s,0.1511002,50s,0.07886198,60s,0.07240289
70s,0.6902147,60s,0.124612406,50s,0.08501181,80s,0.05896871,40s,0.020188348
50s,0.69407845,60s,0.17498909,70s,0.07851989,40s,0.036966782,30s,0.011212781
70s,0.49642286,90s,0.234004,60s,0.1424269,80s,0.09308891,50s,0.022750784
70s,0.5403346,90s,0.22288816,80s,0.12012371,60s,0.06095842,50s,0.05233767
70s,0.56574214,50s,0.22409546,60s,0.10858929,90s,0.0409578,80s,0.03657924
70s,0.59340286,80s,0.14137457,90s,0.109441854,60s,0.078670174,50s,0.073920675
70s,0.61877155,50s,0.12997483,80s,0.123505645,60s,0.06703635,90s,0.056690197
80s,0.70955366,70s,0.14193696,90s,0.13651587,60s,0.009987937,50s,0.0014608175
70s,0.6656236,60s,0.1449237,50s,0.13129953,80s,0.02539189,40s,0.019698396
70s,0.5593265,60s,0.19898549,80s,0.12571315,90s,0.06953089,50s,0.031055253
50s,0.5603389,60s,0.26810694,70s,0.0621777,20s,0.047239114,30s,0.037673138
50s,0.44098347,60s,0.3797523,70s,0.12288146,20s,0.019276481,40s,0.01567728
60s,0.58269733,50s,0.22198282,70s,0.17037542,30s,0.0088356575,40s,0.007908975
80s,0.30863076,70s,0.30230707,90s,0.28743812,60s,0.07429439,50s,0.022064194
90s,0.38566878,70s,0.37214568,80s,0.13794228,60s,0.09008117,50s,0.009046537
70s,0.4385957,90s,0.25393087,80s,0.17891836,60s,0.089534014,50s,0.03111232
70s,0.42927814,80s,0.26518443,90s,0.26092255,50s,0.023446688,60s,0.019871106
80s,0.34198573,70s,0.3195892,90s,0.24183781,60s,0.062365096,50s,0.031170644
70s,0.47285956,60s,0.2431519,80s,0.17100374,90s,0.10152041,50s,0.008695601
60s,0.36000293,50s,0.24823661,70s,0.2265028,30s,0.11366087,20s,0.028345656
70s,0.58676875,80s,0.13644877,60s,0.12039642,90s,0.079675145,50s,0.06720123
50s,0.74702793,40s,0.11164338,60s,0.096416265,70s,0.032476563,30s,0.004964329
60s,0.39894667,70s,0.2914341,30s,0.10638891,50s,0.07853734,40s,0.07099617
60s,0.4184332,50s,0.30683082,70s,0.21571268,40s,0.036685247,30s,0.011725113
30s,0.29898492,70s,0.24992742,50s,0.1785076,60s,0.16036306,20s,0.08700128
60s,0.28581184,50s,0.24294543,70s,0.22572261,20s,0.14057012,30s,0.048656993
30s,0.5839386,60s,0.14173399,70s,0.113687955,20s,0.10618225,50s,0.031648014
20s,0.26634106,40s,0.17182706,50s,0.1348517,60s,0.12664056,10s,0.11305472
60s,0.3512313,50s,0.34487087,70s,0.109422155,20s,0.06390773,40s,0.060758702
60s,0.52381814,70s,0.38930666,90s,0.044777542,50s,0.019910442,80s,0.015174825
60s,0.7147485,70s,0.15470012,50s,0.09989525,40s,0.011711018,20s,0.008610156
60s,0.46636665,50s,0.3030525,70s,0.12496842,40s,0.03929956,30s,0.034652583
50s,0.35680223,60s,0.3420979,70s,0.1192602,30s,0.060305573,20s,0.05494135
60s,0.36441568,70s,0.23757632,50s,0.20963383,30s,0.09849681,20s,0.05269085
70s,0.38696414,60s,0.31618726,50s,0.19707271,30s,0.050119687,20s,0.026196128
50s,0.39599985,60s,0.35116923,40s,0.12790032,70s,0.05970827,30s,0.035746377
70s,0.54439175,80s,0.15809102,90s,0.11482984,60s,0.11236204,50s,0.065635905
80s,0.53745043,90s,0.34718797,70s,0.104597084,60s,0.008035919,50s,0.0024648889
70s,0.41983706,90s,0.2317982,80s,0.20791957,60s,0.10401248,50s,0.028580783
70s,0.4401838,90s,0.3068129,80s,0.12343273,60s,0.10911874,50s,0.013847553
70s,0.60641974,60s,0.3102053,50s,0.029876307,90s,0.02902619,80s,0.017770143
70s,0.5664525,90s,0.17748944,80s,0.16484492,60s,0.061704773,50s,0.027717013
60s,0.69994044,50s,0.23313443,70s,0.050189637,40s,0.010190873,20s,0.003266791
60s,0.8450157,50s,0.107799925,70s,0.029231368,40s,0.011685039,30s,0.0033457864
50s,0.58333075,60s,0.14535147,40s,0.095720604,30s,0.07177301,20s,0.048447408
60s,0.4324113,70s,0.4125072,50s,0.10470968,90s,0.023689745,80s,0.014555512
80s,0.50281316,90s,0.25725812,70s,0.19283108,60s,0.024126712,50s,0.022302931
80s,0.53745896,70s,0.23989196,90s,0.19267114,50s,0.015187183,60s,0.013810273
80s,0.5209315,90s,0.36697507,70s,0.096249916,50s,0.008443046,60s,0.007072084
70s,0.58600175,50s,0.18090008,60s,0.16438167,80s,0.033805516,90s,0.026506254
80s,0.5130834,70s,0.26667425,90s,0.14686468,60s,0.07083857,50s,0.0013992233
80s,0.72508126,90s,0.22253568,70s,0.04949282,50s,0.0014686151,60s,0.0010118567
80s,0.6049549,90s,0.21142063,70s,0.16257462,60s,0.012563506,50s,0.0071746744
80s,0.5146144,90s,0.3327206,70s,0.12349214,60s,0.019060573,50s,0.009714645
70s,0.3509792,80s,0.20624548,90s,0.18030024,50s,0.15360788,60s,0.09909263
80s,0.60354257,90s,0.32062465,70s,0.06802538,50s,0.0038674898,60s,0.0017275184
90s,0.5665888,80s,0.2638273,70s,0.1494635,50s,0.009082299,60s,0.008155494
80s,0.39747348,70s,0.2797777,90s,0.24200433,50s,0.06413316,60s,0.014826928
80s,0.4907655,70s,0.25688827,90s,0.20281038,50s,0.03735373,60s,0.008580249
80s,0.5414279,70s,0.25756586,90s,0.17386568,50s,0.016995404,60s,0.008806641
80s,0.4912469,90s,0.33124065,70s,0.1363973,60s,0.022305194,50s,0.008833316
80s,0.627574,90s,0.30484352,70s,0.063439906,60s,0.0027393822,50s,0.0012016428
80s,0.49608532,90s,0.28063178,70s,0.18326856,50s,0.019218212,60s,0.016805684
80s,0.37881944,90s,0.29756743,70s,0.26456907,60s,0.038379453,50s,0.019517656
70s,0.49717677,80s,0.3339377,90s,0.09872315,60s,0.053760186,50s,0.014515985
70s,0.40620753,80s,0.33877894,90s,0.21759123,60s,0.028459765,50s,0.0070656748
70s,0.47735918,90s,0.2467112,80s,0.18082432,50s,0.05001441,60s,0.039818987
80s,0.49555704,90s,0.39663887,70s,0.09582385,60s,0.008828203,50s,0.0028986274
70s,0.6075139,80s,0.1853894,90s,0.08911043,60s,0.08776142,50s,0.022725405
80s,0.5965123,90s,0.29923737,70s,0.090973206,60s,0.007908717,50s,0.00370036
80s,0.42186213,70s,0.23835485,90s,0.21419868,60s,0.09906156,50s,0.019060127
70s,0.3578558,80s,0.3464777,90s,0.22921078,60s,0.052797407,30s,0.0057016597
70s,0.41051298,80s,0.2907344,60s,0.13908395,90s,0.13383059,50s,0.014999709
80s,0.5635831,70s,0.27248594,90s,0.09902437,60s,0.046832483,50s,0.009072106
80s,0.42629805,70s,0.37571496,90s,0.12258142,60s,0.06119939,50s,0.010457847
70s,0.39668542,80s,0.21258566,60s,0.18745735,90s,0.13480268,50s,0.06066401
80s,0.6840054,90s,0.20895204,70s,0.08221578,60s,0.009398619,30s,0.0067566843
80s,0.7381864,90s,0.14170344,70s,0.090999156,30s,0.010258697,60s,0.008886303
80s,0.45466533,70s,0.26921412,90s,0.14427803,50s,0.08944882,60s,0.022173522
80s,0.35967025,70s,0.31650063,60s,0.17275114,90s,0.13212614,50s,0.011347501
80s,0.58488107,90s,0.3699574,70s,0.040330272,60s,0.0037298934,50s,0.00083313626
70s,0.39465097,80s,0.3378593,90s,0.124323815,60s,0.1167066,50s,0.024022657
50s,0.33205724,60s,0.26672226,70s,0.1577864,40s,0.13503993,30s,0.056805223
80s,0.60896516,90s,0.33871394,70s,0.046749413,60s,0.004487937,50s,0.0007377158
70s,0.36757535,80s,0.18020219,60s,0.16904448,50s,0.16172561,90s,0.09974075
70s,0.41225675,50s,0.35407346,90s,0.102386445,80s,0.0962734,60s,0.021127922
80s,0.53850156,70s,0.2426019,90s,0.12682737,60s,0.051683478,40s,0.01749001
80s,0.7434198,90s,0.18383987,70s,0.069141865,60s,0.0020478915,50s,0.0011284067
90s,0.46304625,80s,0.45852378,70s,0.06886931,60s,0.008224345,50s,0.0007847084
70s,0.409742,60s,0.39082184,80s,0.11474587,90s,0.056901276,50s,0.019831637
80s,0.7475651,90s,0.16105582,70s,0.07487081,60s,0.013560674,50s,0.0015518621
80s,0.5842203,70s,0.20578326,90s,0.1471054,60s,0.048774783,50s,0.010543751
80s,0.5651149,90s,0.3028622,70s,0.1116443,60s,0.0176331,50s,0.0013452866
80s,0.5871676,90s,0.2482081,70s,0.13106056,60s,0.022714185,30s,0.0032808208
80s,0.62049913,90s,0.20255525,70s,0.15598187,60s,0.010130678,50s,0.009710086
80s,0.64736974,90s,0.2811846,70s,0.06576465,60s,0.0035427003,50s,0.0019637188
80s,0.4886178,90s,0.30110392,70s,0.20084241,60s,0.006339789,50s,0.0019273388
80s,0.5949822,90s,0.25650778,70s,0.13687938,60s,0.008690673,50s,0.0025753013
80s,0.43737215,70s,0.27722782,90s,0.22476947,50s,0.040145516,60s,0.010994622
90s,0.46861658,80s,0.32943088,70s,0.16241097,60s,0.032054715,50s,0.0072128302
90s,0.5971603,80s,0.2997413,70s,0.08738002,50s,0.007413516,60s,0.0071137385
80s,0.5341858,90s,0.33670923,70s,0.12154002,60s,0.0047787577,50s,0.0026253618
90s,0.37745035,80s,0.3359577,70s,0.23868638,60s,0.024432082,50s,0.020304129
80s,0.5070835,90s,0.42782354,70s,0.058544006,60s,0.0035159967,50s,0.0017886331
70s,0.53962904,80s,0.22675955,90s,0.13787211,60s,0.08016961,50s,0.013192607
90s,0.578047,80s,0.27966738,70s,0.11992562,60s,0.015338324,50s,0.0038184023
80s,0.4376091,90s,0.34330317,70s,0.1526587,60s,0.043513276,30s,0.010867763
90s,0.41738862,80s,0.3291549,70s,0.17873655,60s,0.065842636,50s,0.0069884667
90s,0.7159488,80s,0.2175516,70s,0.058300152,60s,0.006624949,50s,0.0010798565
80s,0.47938672,90s,0.43488544,70s,0.08019948,60s,0.004756005,50s,0.0006692592
80s,0.35937324,90s,0.35180652,70s,0.18019843,60s,0.09397726,50s,0.0064280783
80s,0.43816373,90s,0.3996756,70s,0.13852148,50s,0.011195218,60s,0.010422139
90s,0.5806889,80s,0.3636977,70s,0.0442273,60s,0.007899794,50s,0.0020629708
90s,0.4419815,70s,0.26168567,80s,0.20742029,60s,0.060505807,50s,0.022159569
90s,0.70759726,80s,0.20664659,70s,0.072474554,60s,0.010977838,50s,0.0016787716
30s,0.54479665,50s,0.15563567,60s,0.14157104,70s,0.09845971,20s,0.045187652
90s,0.49602428,70s,0.2457622,80s,0.16623934,60s,0.08684606,50s,0.0039734044
70s,0.4206945,60s,0.3309804,90s,0.12814727,80s,0.09289265,50s,0.011908116
90s,0.47329628,80s,0.44302607,70s,0.06832155,60s,0.00974255,50s,0.0054089306
80s,0.5869595,90s,0.32479498,70s,0.079218216,60s,0.0059984904,50s,0.0027408355
