beeld URL,modelnaam,tag 1,tag 2,tag 3,tag 4,tag 5,tag 6,tag 7,tag 8,tag 9,tag 10,tag 11, tag 12,    tag 13,tag 14,tag 15,tag 16,tag 17,tag 18,tag 19,tag 20
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01051/full/full/0/default.jpg,General,volk (0.9909736),ceremonie (0.97988355),volwassen (0.9793661),administratie (0.9736315),behuizing (0.9730271),bruidegom (0.9695231),kleding (0.9679781),huwelijk (ritueel) (0.9666326),groep (abstractie) (0.96556187),leider (0.96434677),gezichtsuitdrukking (0.95991087),twee (0.95372605),mannelijk (0.9530877),portret (0.9369241),bruid (0.93203926),vrouw (0.92801267),smoking (0.92440945),drie (0.913128),nageslacht (0.91214967),hoofddeksel (0.91211563)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01052/full/full/0/default.jpg,General,herfst (0.9906038),liefde (0.9869189),buitenshuis (0.97028863),natuur (0.9701499),gezin (0.9638907),geluk (emotie) (0.9638721),vrouw (0.9625387),saamhorigheid (0.9624637),paar (sociologie) (0.9615867),meisje (0.95817786),park (0.95408344),bruidegom (0.9539565),kind (0.9492364),huwelijk (ritueel) (0.94670856),bruid (0.94193023),romance (relatie) (0.9355679),plezier (0.9345622),volk (0.9338252),twee (0.9190147),buiten (regio) (0.917403)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01054/full/full/0/default.jpg,General,volk (0.98809624),twee (0.9853684),vrouw (0.9747865),kleding (0.9729804),mannelijk (0.96755326),bruidegom (0.9628041),ceremonie (0.9576112),huwelijk (ritueel) (0.9540091),smoking (0.94139206),gezin (0.93514043),binnenshuis (0.93437755),volwassen (0.91510797),romance (relatie) (0.9084623),gezichtsuitdrukking (0.90342814),liefde (0.90313524),drie (0.89837706),koffie (0.87621355),bruid (0.86816144),viering (0.863852),saamhorigheid (0.85915196)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01055/full/full/0/default.jpg,General,volk (0.99873143),twee (0.9893919),volwassen (0.9865022),vrouw (0.97640634),actrice (0.9661292),mannelijk (0.9633385),groep (abstractie) (0.9591023),drie (0.9254005),acteur (0.92173505),gezichtsuitdrukking (0.9146627),kleding (0.90199),huwelijk (ritueel) (0.8990897),leider (0.88586503),vier (0.8734658),groep (0.8682506),film (0.8617469),portret (0.85480034),administratie (0.8479676),rig (kleding) (0.8373045),smoking (0.82893586)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01057/full/full/0/default.jpg,General,volk (0.999089),huwelijk (ritueel) (0.9954602),hoofddeksel (0.99180454),bruid (0.9890416),volwassen (0.98544484),bruidegom (0.9845221),groep (abstractie) (0.9788322),vrouw (0.9654511),groep (0.96532744),kleding (0.9551065),mannelijk (0.95126706),ceremonie (0.9493697),twee (0.9468515),rig (kleding) (0.9407),leider (0.93867016),administratie (0.93456066),smoking (0.9209604),verscheidene (0.9090221),vier (0.89098936),vijf (0.88728285)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01058/full/full/0/default.jpg,General,volk (0.99947834),twee (0.98827136),volwassen (0.98342586),vrouw (0.9693302),groep (abstractie) (0.967247),mannelijk (0.96447104),actrice (0.95856315),muziek (0.9203747),kleding (0.90201783),een (0.9008095),drie (0.89988685),administratie (0.89330614),acteur (0.8772635),voertuig (0.86993694),film (0.8682276),hoofddeksel (0.86500144),gezichtsuitdrukking (0.86078095),groep (0.85891664),portret (0.8474865),verscheidene (0.8421295)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01059/full/full/0/default.jpg,General,huwelijk (ritueel) (0.9998065),bruid (0.9997276),hoofddeksel (0.9995644),bruidegom (0.9989065),huwelijk (burgerlijke staat) (0.99340975),bruids (0.9894372),ceremonie (0.9841435),volk (0.9778405),bloemstuk (0.9767915),jurk (0.97655),betrokkenheid (0.97031367),toga (0.9603848),liefde (0.95980686),bloem (plant) (0.95725656),volwassen (0.940816),newlywed (0.93933713),portret (0.9380023),kleding (0.93664205),paar (sociologie) (0.92771906),smoking (0.92581236)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-80-00008/full/full/0/default.jpg,General,volk (0.99581003),groep (abstractie) (0.99150497),volwassen (0.9847796),mannelijk (0.968402),meubilair (0.9673494),gezichtsuitdrukking (0.9671153),vrouw (0.9592289),ruimte (toegankelijk deel van een gebouw) (0.95909894),kleding (0.95867765),verscheidene (0.9351065),zitting (meubels) (0.9348575),vijf (0.9348169),stoel (0.916623),vier (0.91453207),groep (0.91383755),twee (0.9125116),recreatie (activiteit) (0.91184616),leider (0.9009675),administratie (0.8983643),behuizing (0.8870633)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-80-00012/full/full/0/default.jpg,General,volk (0.9954312),volwassen (0.98959017),ruimte (toegankelijk deel van een gebouw) (0.9862602),bed (0.98100394),meubilair (0.9685738),slaapkamer (0.9670557),kind (0.96305996),twee (0.9619186),vrouw (0.9573955),meisje (0.95233446),een (0.9467152),mannelijk (0.9265552),gezin (0.9233018),binnenshuis (0.92043394),zoon (familie) (0.8936728),portret (0.8876177),geneesmiddel (0.88188004),tabel (meubels) (0.8737174),boy (man) (0.8672799),huis (0.8607276)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-80-00016/full/full/0/default.jpg,General,volk (0.9927486),groep (abstractie) (0.985545),volwassen (0.9814054),mannelijk (0.9632274),administratie (0.96276367),leider (0.9544378),verscheidene (0.9490235),gezichtsuitdrukking (0.94336045),vrouw (0.93475163),verkiezing (0.92775965),twee (0.92521065),kleding (0.9197426),religie (0.9157477),ceremonie (0.9107919),drie (0.9031385),portret (0.9027076),vier (0.8799858),viering (0.87790453),film (0.86624986),rig (kleding) (0.8628222)
