beeld URL,modelnaam,tag 1,tag 2,tag 3,tag 4,tag 5,tag 6,tag 7,tag 8,tag 9,tag 10,tag 11, tag 12,    tag 13,tag 14,tag 15,tag 16,tag 17,tag 18,tag 19,tag 20
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00287/full/full/0/default.jpg,General,people (0.998621),portrait (0.9670245),adult (0.9537078),woman (0.93683386),wear (0.92857814),group (0.9257433),two (0.92283934),man (0.9028097),leader (0.89457864),art (0.8888113),three (0.8584243),actor (0.8455152),retro (0.84322405),administration (0.82948756),theater (0.8162842),child (0.8139043),actress (0.79784846),facial expression (0.7912866),son (0.78659886),royalty (0.78603065)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00317/full/full/0/default.jpg,General,people (0.9986847),child (0.98109597),portrait (0.9683687),group (0.96608794),man (0.96418065),woman (0.962725),furniture (0.9587142),adult (0.9484836),two (0.9406654),family (0.940133),movie (0.93621415),three (0.9323965),son (0.921055),group together (0.9189861),seat (0.9147963),bench (0.9137919),boy (0.90904707),street (0.9004328),four (0.8997501),chair (0.89317304)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00333/full/full/0/default.jpg,General,people (0.99937856),child (0.9887783),group (0.97451854),group together (0.9620995),wear (0.960552),adult (0.94479734),man (0.9269469),boy (0.9227268),several (0.91348046),military (0.90361017),woman (0.90307087),outfit (0.8909257),two (0.88482744),three (0.8750459),portrait (0.8745974),music (0.8662278),war (0.86517864),recreation (0.86364746),retro (0.83476704),uniform (0.83071566)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00334/full/full/0/default.jpg,General,people (0.9989471),child (0.9926722),two (0.9710651),group (0.96539223),son (0.95319796),wear (0.95057464),portrait (0.9472426),three (0.9308953),adult (0.91291916),man (0.9090174),baby (0.9079644),family (0.9061991),art (0.90310234),retro (0.877278),woman (0.8738596),street (0.8331041),boy (0.8221817),offspring (0.8148638),sepia (0.8141561),monochrome (0.81173384)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00336/full/full/0/default.jpg,General,people (0.994592),vehicle (0.9788271),adult (0.9707558),two (0.9652676),beach (0.9556363),transportation system (0.95313406),man (0.9458793),one (0.94509315),monochrome (0.9314225),portrait (0.9078289),travel (0.90520567),street (0.90426475),watercraft (0.9021333),woman (0.8983368),boat (0.8666093),wear (0.8665445),three (0.8581842),harbor (0.8546886),water (0.8538995),recreation (0.8405228)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00355/full/full/0/default.jpg,General,people (0.9998622),group (0.98699456),two (0.9837287),three (0.97852397),wear (0.9689789),administration (0.9636243),adult (0.9599585),child (0.9489261),portrait (0.94368577),leader (0.93689215),retro (0.9135227),man (0.9135108),royalty (0.90739655),several (0.90141743),family (0.88727766),group together (0.8743188),offspring (0.86543375),woman (0.859559),four (0.85717094),five (0.85168904)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00357/full/full/0/default.jpg,General,people (0.99658394),portrait (0.99477494),child (0.98715067),baby (0.9732615),son (0.97129405),two (0.9697487),art (0.9640682),wear (0.9600108),sepia (0.9599598),retro (0.956558),vintage (0.9533274),lid (0.93828547),family (0.93143535),old (0.9095454),royalty (0.8904847),man (0.87855417),religion (0.8661517),affection (0.85716236),antique (0.85194904),girl (0.8357936)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00358/full/full/0/default.jpg,General,people (0.9944014),portrait (0.9886232),monochrome (0.9736999),one (0.9715476),child (0.9587785),wear (0.9240005),indoors (0.87529474),winter (0.87030697),son (0.8644748),adult (0.85381824),Easter (0.84779805),man (0.84583277),religion (0.84391433),family (0.8075011),Christmas (0.7905106),baby (0.78107303),woman (0.7783877),girl (0.7705708),music (0.76366657),costume (0.7420943)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00359/full/full/0/default.jpg,General,people (0.99907815),wear (0.98638237),portrait (0.97861326),child (0.9785759),two (0.96925586),retro (0.9574937),costume (0.9377487),adult (0.9335704),three (0.92914855),lid (0.92550063),outfit (0.91264254),one (0.90588075),coat (0.90163857),nostalgia (0.89354026),group (0.87968457),outerwear (0.8774378),administration (0.86734205),music (0.84833163),veil (0.84734344),son (0.84699583)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00360/full/full/0/default.jpg,General,people (0.99957126),portrait (0.9853733),adult (0.9717755),wear (0.96626985),group (0.9587089),music (0.93343735),woman (0.9327345),costume (0.92291063),man (0.91753656),child (0.9166445),art (0.908552),two (0.90311974),veil (0.89384764),three (0.8818793),monochrome (0.87790656),leader (0.870109),actor (0.85741156),opera (0.8476547),one (0.8408911),lid (0.8264618)
